filename,projectname,country,version,date,formatted_date,crc,release,file_size,full_path
KB04112_UK_0.0.10.250304_1B3B_beta_Open.bin,KB04112,UK,0.0.10,250304,2004-03-25,1B3B,beta,87988,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\beta\变更版\KB04112_0.0.10.250304_beta\UK\KB04112_UK_0.0.10.250304_1B3B_beta_Open.bin
KB04112_US_0.0.10.250304_4834_beta_Open.bin,KB04112,US,0.0.10,250304,2004-03-25,4834,beta,87828,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\beta\变更版\KB04112_0.0.10.250304_beta\US\KB04112_US_0.0.10.250304_4834_beta_Open.bin
KB04112_DE_0.0.8.250221_4431_beta_Open.bin,KB04112,DE,0.0.8,250221,2021-02-25,4431,beta,85956,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\beta\变更版\KB04112_0.0.8.250221_beta\DE\KB04112_DE_0.0.8.250221_4431_beta_Open.bin
KB04112_UK_0.0.8.250221_4434_beta_Open.bin,KB04112,UK,0.0.8,250221,2021-02-25,4434,beta,85956,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\beta\变更版\KB04112_0.0.8.250221_beta\UK\KB04112_UK_0.0.8.250221_4434_beta_Open.bin
KB04112_US_0.0.8.250221_3B5E_beta_Open.bin,KB04112,US,0.0.8,250221,2021-02-25,3B5E,beta,85792,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\beta\变更版\KB04112_0.0.8.250221_beta\US\KB04112_US_0.0.8.250221_3B5E_beta_Open.bin
KB04112_DE_0.0.3.241216_1354_release_Open.bin,KB04112,DE,0.0.3,241216,2016-12-24,1354,release,81404,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\release\降低背光版本\KB04112_0.0.3.241216_release\DE\KB04112_DE_0.0.3.241216_1354_release_Open.bin
KB04112_UK_0.0.3.241216_12F3_release_Open.bin,KB04112,UK,0.0.3,241216,2016-12-24,12F3,release,81408,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\release\降低背光版本\KB04112_0.0.3.241216_release\UK\KB04112_UK_0.0.3.241216_12F3_release_Open.bin
KB04112_US_0.0.3.241216_F07_release_Open.bin,KB04112,US,0.0.3,241216,2016-12-24,F07,release,81236,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_blue\固件\release\降低背光版本\KB04112_0.0.3.241216_release\US\KB04112_US_0.0.3.241216_F07_release_Open.bin
KB04112_DE_0.0.1.240909_beta.bin,KB04112,DE,0.0.1,240909,2009-09-24,,beta,80384,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\DE\KB04112_DE_0.0.1.240909_beta.bin
KB04112_DE_0.0.17.250506_23F9_beta_Open.bin,KB04112,DE,0.0.17,250506,2006-05-25,23F9,beta,83236,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.0.17.250506_beta\DE\KB04112_DE_0.0.17.250506_23F9_beta_Open.bin
KB04112_UK_0.0.17.250506_23FC_beta_Open.bin,KB04112,UK,0.0.17,250506,2006-05-25,23FC,beta,83236,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.0.17.250506_beta\UK\KB04112_UK_0.0.17.250506_23FC_beta_Open.bin
KB04112_US_0.0.17.250506_EA45_beta_Open.bin,KB04112,US,0.0.17,250506,2006-05-25,EA45,beta,83064,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.0.17.250506_beta\US\KB04112_US_0.0.17.250506_EA45_beta_Open.bin
KB04112_DE_0.0.18.250527_651B_beta_Open.bin,KB04112,DE,0.0.18,250527,2027-05-25,651B,beta,82584,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.0.18.250527_beta\DE\KB04112_DE_0.0.18.250527_651B_beta_Open.bin
KB04112_UK_0.0.18.250527_6642_beta_Open.bin,KB04112,UK,0.0.18,250527,2027-05-25,6642,beta,82580,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.0.18.250527_beta\UK\KB04112_UK_0.0.18.250527_6642_beta_Open.bin
KB04112_US_0.0.18.250527_6377_beta_Open.bin,KB04112,US,0.0.18,250527,2027-05-25,6377,beta,82420,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.0.18.250527_beta\US\KB04112_US_0.0.18.250527_6377_beta_Open.bin
KB04112_DE_0.1.1.250529_5649_beta_Open.bin,KB04112,DE,0.1.1,250529,2029-05-25,5649,beta,82536,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.1.250529_beta\DE\KB04112_DE_0.1.1.250529_5649_beta_Open.bin
KB04112_UK_0.1.1.250529_564C_beta_Open.bin,KB04112,UK,0.1.1,250529,2029-05-25,564C,beta,82536,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.1.250529_beta\UK\KB04112_UK_0.1.1.250529_564C_beta_Open.bin
KB04112_US_0.1.1.250529_2FCC_beta_Open.bin,KB04112,US,0.1.1,250529,2029-05-25,2FCC,beta,82372,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.1.250529_beta\US\KB04112_US_0.1.1.250529_2FCC_beta_Open.bin
KB04112_DE_0.1.2.250606_CAAC_beta_Open.bin,KB04112,DE,0.1.2,250606,2006-06-25,CAAC,beta,82884,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.2.250606_beta\DE\KB04112_DE_0.1.2.250606_CAAC_beta_Open.bin
KB04112_UK_0.1.2.250606_CAAF_beta_Open.bin,KB04112,UK,0.1.2,250606,2006-06-25,CAAF,beta,82884,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.2.250606_beta\UK\KB04112_UK_0.1.2.250606_CAAF_beta_Open.bin
KB04112_US_0.1.2.250606_97B8_beta_Open.bin,KB04112,US,0.1.2,250606,2006-06-25,97B8,beta,82716,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.2.250606_beta\US\KB04112_US_0.1.2.250606_97B8_beta_Open.bin
KB04112_DE_0.1.3.250718_CAA2_beta_Open.bin,KB04112,DE,0.1.3,250718,2018-07-25,CAA2,beta,82884,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.3.250718_beta\DE\KB04112_DE_0.1.3.250718_CAA2_beta_Open.bin
KB04112_UK_0.1.3.250718_CAA5_beta_Open.bin,KB04112,UK,0.1.3,250718,2018-07-25,CAA5,beta,82884,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.3.250718_beta\UK\KB04112_UK_0.1.3.250718_CAA5_beta_Open.bin
KB04112_US_0.1.3.250718_97AE_beta_Open.bin,KB04112,US,0.1.3,250718,2018-07-25,97AE,beta,82716,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\KB04112_0.1.3.250718_beta\US\KB04112_US_0.1.3.250718_97AE_beta_Open.bin
KB04112_UK_0.0.1.240909_beta.bin,KB04112,UK,0.0.1,240909,2009-09-24,,beta,80384,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\UK\KB04112_UK_0.0.1.240909_beta.bin
KB04112_US_0.0.1.240909_beta.bin,KB04112,US,0.0.1,240909,2009-09-24,,beta,80224,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\beta\US\KB04112_US_0.0.1.240909_beta.bin
KB04112_DE_0.0.2.240912_release.bin,KB04112,DE,0.0.2,240912,2012-09-24,,release,81404,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\release\KB04112_0.0.2.240912_release\DE\KB04112_DE_0.0.2.240912_release.bin
KB04112_UK_0.0.2.240912_release.bin,KB04112,UK,0.0.2,240912,2012-09-24,,release,81408,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\release\KB04112_0.0.2.240912_release\UK\KB04112_UK_0.0.2.240912_release.bin
KB04112_US_0.0.2.240912_release.bin,KB04112,US,0.0.2,240912,2012-09-24,,release,81236,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\release\KB04112_0.0.2.240912_release\US\KB04112_US_0.0.2.240912_release.bin
KB04112_DE_0.1.3.250718_CAA2_release_Open.bin,KB04112,DE,0.1.3,250718,2018-07-25,CAA2,release,82884,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\release\KB04112_0.1.3.250718_release\DE\KB04112_DE_0.1.3.250718_CAA2_release_Open.bin
KB04112_UK_0.1.3.250718_CAA5_release_Open.bin,KB04112,UK,0.1.3,250718,2018-07-25,CAA5,release,82884,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\release\KB04112_0.1.3.250718_release\UK\KB04112_UK_0.1.3.250718_CAA5_release_Open.bin
KB04112_US_0.1.3.250718_97AE_release_Open.bin,KB04112,US,0.1.3,250718,2018-07-25,97AE,release,82716,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04112_gray\固件\release\KB04112_0.1.3.250718_release\US\KB04112_US_0.1.3.250718_97AE_release_Open.bin
KB04122_DE_0.0.13.241203_99AA_beta_Encrypt.bin,KB04122,DE,0.0.13,241203,2003-12-24,99AA,beta,81140,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.13.241203_beta\DE\KB04122_DE_0.0.13.241203_99AA_beta_Encrypt.bin
KB04122_DE_0.0.13.241203_AEE1_beta_Open.bin,KB04122,DE,0.0.13,241203,2003-12-24,AEE1,beta,81116,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.13.241203_beta\DE\KB04122_DE_0.0.13.241203_AEE1_beta_Open.bin
KB04122_JP_0.0.13.241203_95E8_beta_Open.bin,KB04122,JP,0.0.13,241203,2003-12-24,95E8,beta,80940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.13.241203_beta\JP\KB04122_JP_0.0.13.241203_95E8_beta_Open.bin
KB04122_JP_0.0.13.241203_A786_beta_Encrypt.bin,KB04122,JP,0.0.13,241203,2003-12-24,A786,beta,80972,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.13.241203_beta\JP\KB04122_JP_0.0.13.241203_A786_beta_Encrypt.bin
KB04122_UK_0.0.13.241203_99B1_beta_Encrypt.bin,KB04122,UK,0.0.13,241203,2003-12-24,99B1,beta,81140,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.13.241203_beta\UK\KB04122_UK_0.0.13.241203_99B1_beta_Encrypt.bin
KB04122_UK_0.0.13.241203_AEE8_beta_Open.bin,KB04122,UK,0.0.13,241203,2003-12-24,AEE8,beta,81116,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.13.241203_beta\UK\KB04122_UK_0.0.13.241203_AEE8_beta_Open.bin
KB04122_US_0.0.13.241203_95F9_beta_Open.bin,KB04122,US,0.0.13,241203,2003-12-24,95F9,beta,80940,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.13.241203_beta\US\KB04122_US_0.0.13.241203_95F9_beta_Open.bin
KB04122_US_0.0.13.241203_A797_beta_Encrypt.bin,KB04122,US,0.0.13,241203,2003-12-24,A797,beta,80972,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.13.241203_beta\US\KB04122_US_0.0.13.241203_A797_beta_Encrypt.bin
KB04122_DE_0.0.4.240906_beta.bin,KB04122,DE,0.0.4,240906,2006-09-24,,beta,80084,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.4.240906_beta\DE\KB04122_DE_0.0.4.240906_beta.bin
KB04122_JP_0.0.4.240906_beta.bin,KB04122,JP,0.0.4,240906,2006-09-24,,beta,79932,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.4.240906_beta\JP\KB04122_JP_0.0.4.240906_beta.bin
KB04122_UK_0.0.4.240906_beta.bin,KB04122,UK,0.0.4,240906,2006-09-24,,beta,80084,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.4.240906_beta\UK\KB04122_UK_0.0.4.240906_beta.bin
KB04122_US_0.0.4.240906_beta.bin,KB04122,US,0.0.4,240906,2006-09-24,,beta,79924,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.0.4.240906_beta\US\KB04122_US_0.0.4.240906_beta.bin
KB04122_DE_0.1.0.241205_9AB7_beta_Encrypt.bin,KB04122,DE,0.1.0,241205,2005-12-24,9AB7,beta,81144,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.0.241205_beta\DE\KB04122_DE_0.1.0.241205_9AB7_beta_Encrypt.bin
KB04122_DE_0.1.0.241205_B00E_beta_Open.bin,KB04122,DE,0.1.0,241205,2005-12-24,B00E,beta,81120,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.0.241205_beta\DE\KB04122_DE_0.1.0.241205_B00E_beta_Open.bin
KB04122_JP_0.1.0.241205_94FE_beta_Open.bin,KB04122,JP,0.1.0,241205,2005-12-24,94FE,beta,80944,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.0.241205_beta\JP\KB04122_JP_0.1.0.241205_94FE_beta_Open.bin
KB04122_JP_0.1.0.241205_A78A_beta_Encrypt.bin,KB04122,JP,0.1.0,241205,2005-12-24,A78A,beta,80972,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.0.241205_beta\JP\KB04122_JP_0.1.0.241205_A78A_beta_Encrypt.bin
KB04122_UK_0.1.0.241205_9ABE_beta_Encrypt.bin,KB04122,UK,0.1.0,241205,2005-12-24,9ABE,beta,81144,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.0.241205_beta\UK\KB04122_UK_0.1.0.241205_9ABE_beta_Encrypt.bin
KB04122_UK_0.1.0.241205_B015_beta_Open.bin,KB04122,UK,0.1.0,241205,2005-12-24,B015,beta,81120,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.0.241205_beta\UK\KB04122_UK_0.1.0.241205_B015_beta_Open.bin
KB04122_US_0.1.0.241205_950F_beta_Open.bin,KB04122,US,0.1.0,241205,2005-12-24,950F,beta,80944,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.0.241205_beta\US\KB04122_US_0.1.0.241205_950F_beta_Open.bin
KB04122_US_0.1.0.241205_A79B_beta_Encrypt.bin,KB04122,US,0.1.0,241205,2005-12-24,A79B,beta,80972,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.0.241205_beta\US\KB04122_US_0.1.0.241205_A79B_beta_Encrypt.bin
KB04122_DE_0.1.1.241206_C4A3_beta_Open.bin,KB04122,DE,0.1.1,241206,2006-12-24,C4A3,beta,81272,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.1.241206_beta\DE\KB04122_DE_0.1.1.241206_C4A3_beta_Open.bin
KB04122_JP_0.1.1.241206_A65C_beta_Open.bin,KB04122,JP,0.1.1,241206,2006-12-24,A65C,beta,81100,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.1.241206_beta\JP\KB04122_JP_0.1.1.241206_A65C_beta_Open.bin
KB04122_UK_0.1.1.241206_C4AA_beta_Open.bin,KB04122,UK,0.1.1,241206,2006-12-24,C4AA,beta,81272,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.1.241206_beta\UK\KB04122_UK_0.1.1.241206_C4AA_beta_Open.bin
KB04122_US_0.1.1.241206_A66D_beta_Open.bin,KB04122,US,0.1.1,241206,2006-12-24,A66D,beta,81100,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.1.1.241206_beta\US\KB04122_US_0.1.1.241206_A66D_beta_Open.bin
KB04122_DE_0.2.1.241227_3C55_beta_Open.bin,KB04122,DE,0.2.1,241227,2027-12-24,3C55,beta,79112,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.2.1.241227_beta\DE\KB04122_DE_0.2.1.241227_3C55_beta_Open.bin
KB04122_JP_0.2.1.241227_925_beta_Open.bin,KB04122,JP,0.2.1,241227,2027-12-24,925,beta,78948,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.2.1.241227_beta\JP\KB04122_JP_0.2.1.241227_925_beta_Open.bin
KB04122_UK_0.2.1.241227_3BF4_beta_Open.bin,KB04122,UK,0.2.1,241227,2027-12-24,3BF4,beta,79112,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.2.1.241227_beta\UK\KB04122_UK_0.2.1.241227_3BF4_beta_Open.bin
KB04122_US_0.2.1.241227_972_beta_Open.bin,KB04122,US,0.2.1,241227,2027-12-24,972,beta,78948,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.2.1.241227_beta\US\KB04122_US_0.2.1.241227_972_beta_Open.bin
KB04122_DE_0.3.1.250119_4583_beta_Open.bin,KB04122,DE,0.3.1,250119,2019-01-25,4583,beta,79188,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.3.1.250119_beta\DE\KB04122_DE_0.3.1.250119_4583_beta_Open.bin
KB04122_JP_0.3.1.250119_F801_beta_Open.bin,KB04122,JP,0.3.1,250119,2019-01-25,F801,beta,79028,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.3.1.250119_beta\JP\KB04122_JP_0.3.1.250119_F801_beta_Open.bin
KB04122_UK_0.3.1.250119_4653_beta_Open.bin,KB04122,UK,0.3.1,250119,2019-01-25,4653,beta,79188,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.3.1.250119_beta\UK\KB04122_UK_0.3.1.250119_4653_beta_Open.bin
KB04122_US_0.3.1.250119_F84E_beta_Open.bin,KB04122,US,0.3.1,250119,2019-01-25,F84E,beta,79028,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.3.1.250119_beta\US\KB04122_US_0.3.1.250119_F84E_beta_Open.bin
KB04122_DE_0.3.1.250218_30C8_beta_Open.bin,KB04122,DE,0.3.1,250218,2018-02-25,30C8,beta,79096,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.3.1.250218_beta\DE\KB04122_DE_0.3.1.250218_30C8_beta_Open.bin
KB04122_JP_0.3.1.250218_F94D_beta_Open.bin,KB04122,JP,0.3.1,250218,2018-02-25,F94D,beta,78928,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.3.1.250218_beta\JP\KB04122_JP_0.3.1.250218_F94D_beta_Open.bin
KB04122_UK_0.3.1.250218_3194_beta_Open.bin,KB04122,UK,0.3.1,250218,2018-02-25,3194,beta,79092,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.3.1.250218_beta\UK\KB04122_UK_0.3.1.250218_3194_beta_Open.bin
KB04122_US_0.3.1.250218_F95E_beta_Open.bin,KB04122,US,0.3.1,250218,2018-02-25,F95E,beta,78928,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.3.1.250218_beta\US\KB04122_US_0.3.1.250218_F95E_beta_Open.bin
KB04122_DE_0.4.1.250312_DD55_beta_Open.bin,KB04122,DE,0.4.1,250312,2012-03-25,DD55,beta,78780,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.4.1.250312_beta\DE\KB04122_DE_0.4.1.250312_DD55_beta_Open.bin
KB04122_JP_0.4.1.250312_E094_beta_Open.bin,KB04122,JP,0.4.1,250312,2012-03-25,E094,beta,78616,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.4.1.250312_beta\JP\KB04122_JP_0.4.1.250312_E094_beta_Open.bin
KB04122_UK_0.4.1.250312_DD5C_beta_Open.bin,KB04122,UK,0.4.1,250312,2012-03-25,DD5C,beta,78780,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.4.1.250312_beta\UK\KB04122_UK_0.4.1.250312_DD5C_beta_Open.bin
KB04122_US_0.4.1.250312_E0A5_beta_Open.bin,KB04122,US,0.4.1,250312,2012-03-25,E0A5,beta,78616,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.4.1.250312_beta\US\KB04122_US_0.4.1.250312_E0A5_beta_Open.bin
KB04122_DE_0.5.1.250523_462B_beta_Open.bin,KB04122,DE,0.5.1,250523,2023-05-25,462B,beta,81488,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.5.1.250523_beta\DE\KB04122_DE_0.5.1.250523_462B_beta_Open.bin
KB04122_JP_0.5.1.250523_FFC6_beta_Open.bin,KB04122,JP,0.5.1,250523,2023-05-25,FFC6,beta,81324,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.5.1.250523_beta\JP\KB04122_JP_0.5.1.250523_FFC6_beta_Open.bin
KB04122_UK_0.5.1.250523_4632_beta_Open.bin,KB04122,UK,0.5.1,250523,2023-05-25,4632,beta,81488,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.5.1.250523_beta\UK\KB04122_UK_0.5.1.250523_4632_beta_Open.bin
KB04122_US_0.5.1.250523_FFD7_beta_Open.bin,KB04122,US,0.5.1,250523,2023-05-25,FFD7,beta,81324,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.5.1.250523_beta\US\KB04122_US_0.5.1.250523_FFD7_beta_Open.bin
KB04122_DE_ES_FR_IT_0.5.2.250530_4F02_beta_Open.bin,KB04122_DE_ES_FR,IT,0.5.2,250530,2030-05-25,4F02,beta,81520,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\beta\KB04122_0.5.2.250530_beta\DE_ES_FR_IT\KB04122_DE_ES_FR_IT_0.5.2.250530_4F02_beta_Open.bin
KB04122_DE_0.3.1.250218_30C8_release_Open.bin,KB04122,DE,0.3.1,250218,2018-02-25,30C8,release,79096,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.3.1.250218_release\DE\KB04122_DE_0.3.1.250218_30C8_release_Open.bin
KB04122_JP_0.3.1.250218_F94D_release_Open.bin,KB04122,JP,0.3.1,250218,2018-02-25,F94D,release,78928,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.3.1.250218_release\JP\KB04122_JP_0.3.1.250218_F94D_release_Open.bin
KB04122_UK_0.3.1.250218_3194_release_Open.bin,KB04122,UK,0.3.1,250218,2018-02-25,3194,release,79092,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.3.1.250218_release\UK\KB04122_UK_0.3.1.250218_3194_release_Open.bin
KB04122_US_0.3.1.250218_F95E_release_Open.bin,KB04122,US,0.3.1,250218,2018-02-25,F95E,release,78928,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.3.1.250218_release\US\KB04122_US_0.3.1.250218_F95E_release_Open.bin
KB04122_DE_0.4.1.250314_B740_release_Open.bin,KB04122,DE,0.4.1,250314,2014-03-25,B740,release,78584,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.4.1.250314_release\DE\KB04122_DE_0.4.1.250314_B740_release_Open.bin
KB04122_JP_0.4.1.250314_C058_release_Open.bin,KB04122,JP,0.4.1,250314,2014-03-25,C058,release,78424,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.4.1.250314_release\JP\KB04122_JP_0.4.1.250314_C058_release_Open.bin
KB04122_UK_0.4.1.250314_B747_release_Open.bin,KB04122,UK,0.4.1,250314,2014-03-25,B747,release,78584,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.4.1.250314_release\UK\KB04122_UK_0.4.1.250314_B747_release_Open.bin
KB04122_US_0.4.1.250314_C069_release_Open.bin,KB04122,US,0.4.1,250314,2014-03-25,C069,release,78424,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.4.1.250314_release\US\KB04122_US_0.4.1.250314_C069_release_Open.bin
KB04122_JP_0.5.1.250523_FFC6_release_Open.bin,KB04122,JP,0.5.1,250523,2023-05-25,FFC6,release,81324,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.5.1.250523_release\JP\KB04122_JP_0.5.1.250523_FFC6_release_Open.bin
KB04122_UK_0.5.1.250523_4632_release_Open.bin,KB04122,UK,0.5.1,250523,2023-05-25,4632,release,81488,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.5.1.250523_release\UK\KB04122_UK_0.5.1.250523_4632_release_Open.bin
KB04122_US_0.5.1.250523_FFD7_release_Open.bin,KB04122,US,0.5.1,250523,2023-05-25,FFD7,release,81324,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.5.1.250523_release\US\KB04122_US_0.5.1.250523_FFD7_release_Open.bin
KB04122_DE_ES_FR_IT_0.5.2.250530_4F02_release_Open.bin,KB04122_DE_ES_FR,IT,0.5.2,250530,2030-05-25,4F02,release,81520,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\release\KB04122_0.5.2.250530_release\DE_ES_FR_IT\KB04122_DE_ES_FR_IT_0.5.2.250530_4F02_release_Open.bin
KB04122_US_0.4.1.250521_5B9A_beta_Open.bin,KB04122,US,0.4.1,250521,2021-05-25,5B9A,beta,76016,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122\固件\华为平板触控板预研固件\KB04122_0.4.1.250521_beta\US\KB04122_US_0.4.1.250521_5B9A_beta_Open.bin
AceTouch_DE_0.0.14.250428_6901_beta_Open.bin,AceTouch,DE,0.0.14,250428,2028-04-25,6901,beta,86344,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122-13A_gray\固件\AceTouch_0.0.14.250428_beta\DE\AceTouch_DE_0.0.14.250428_6901_beta_Open.bin
AceTouch_UK_0.0.14.250428_690B_beta_Open.bin,AceTouch,UK,0.0.14,250428,2028-04-25,690B,beta,86344,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122-13A_gray\固件\AceTouch_0.0.14.250428_beta\UK\AceTouch_UK_0.0.14.250428_690B_beta_Open.bin
AceTouch_US_0.0.14.250428_4B2F_beta_Open.bin,AceTouch,US,0.0.14,250428,2028-04-25,4B2F,beta,86172,D:\Data\Document\ProductsLibrary\C线产品资料库\KB04122-13A_gray\固件\AceTouch_0.0.14.250428_beta\US\AceTouch_US_0.0.14.250428_4B2F_beta_Open.bin
