scan_time分析报告 - KB04122-主板固定80Hz发送.txt
==================================================

基本统计信息:
  总数据包数: 1475
  有效scan_time数: 1475
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 150.00
  递增值标准差: 0.00
  最小递增值: 150
  最大递增值: 150

重置分析:
  检测到重置次数: 11
  重置点位置: [134, 268, 402, 536, 670, 804, 938, 1072, 1206, 1340]...
  平均重置间隔: 122.9 包/次

一致性评估:
  一致性评分: 1.000 (1.0为完美一致)
  评估结果: 优秀 - scan_time递增非常稳定

详细数据:
序号	时间戳		scan_time	递增值
589	19:40:29.709	7800		150.0
590	19:40:29.709	7950		150.0
591	19:40:29.724	8100		150.0
592	19:40:29.739	8250		150.0
593	19:40:29.754	8400		150.0
594	19:40:29.769	8550		150.0
595	19:40:29.784	8700		150.0
596	19:40:29.799	8850		150.0
597	19:40:29.814	9000		150.0
598	19:40:29.829	9150		150.0
599	19:40:29.859	9300		150.0
600	19:40:29.874	9450		150.0
601	19:40:29.889	9600		150.0
602	19:40:29.889	9750		150.0
603	19:40:29.903	9900		150.0
604	19:40:29.903	10050		150.0
605	19:40:29.917	10200		150.0
606	19:40:29.932	10350		150.0
607	19:40:29.947	10500		150.0
608	19:40:29.963	10650		150.0
609	19:40:29.963	10800		150.0
610	19:40:29.963	10950		150.0
611	19:40:29.977	11100		150.0
612	19:40:29.992	11250		150.0
613	19:40:30.007	11400		150.0
614	19:40:30.022	11550		150.0
615	19:40:30.037	11700		150.0
616	19:40:30.066	11850		150.0
617	19:40:30.082	12000		150.0
618	19:40:30.098	12150		150.0
619	19:40:30.098	12300		150.0
620	19:40:30.099	12450		150.0
621	19:40:30.099	12600		150.0
622	19:40:30.112	12750		150.0
623	19:40:30.129	12900		150.0
624	19:40:30.144	13050		150.0
625	19:40:30.159	13200		150.0
626	19:40:30.174	13350		150.0
627	19:40:30.189	13500		150.0
628	19:40:30.204	13650		150.0
629	19:40:30.218	13800		150.0
630	19:40:30.234	13950		150.0
631	19:40:30.249	14100		150.0
632	19:40:30.249	14250		150.0
633	19:40:30.249	14400		150.0
634	19:40:30.264	14550		150.0
635	19:40:30.279	14700		150.0
636	19:40:30.294	14850		150.0
637	19:40:30.309	15000		150.0
638	19:40:30.324	15150		150.0
639	19:40:30.352	15300		150.0
640	19:40:30.381	15450		150.0
641	19:40:30.398	15600		150.0
642	19:40:30.398	15750		150.0
643	19:40:30.401	15900		150.0
644	19:40:30.401	16050		150.0
645	19:40:30.414	16200		150.0
646	19:40:30.429	16350		150.0
647	19:40:30.445	16500		150.0
648	19:40:30.474	16650		150.0
649	19:40:30.488	16800		150.0
650	19:40:30.488	16950		150.0
651	19:40:30.488	17100		150.0
652	19:40:30.488	17250		150.0
653	19:40:30.504	17400		150.0
654	19:40:30.518	17550		150.0
655	19:40:30.534	17700		150.0
656	19:40:30.549	17850		150.0
657	19:40:30.564	18000		150.0
658	19:40:30.579	18150		150.0
659	19:40:30.594	18300		150.0
660	19:40:30.609	18450		150.0
661	19:40:30.622	18600		150.0
662	19:40:30.639	18750		150.0
663	19:40:30.654	18900		150.0
664	19:40:30.654	19050		150.0
665	19:40:30.654	19200		150.0
666	19:40:30.684	19350		150.0
667	19:40:30.699	19500		150.0
668	19:40:30.714	19650		150.0
669	19:40:30.728	19800		150.0
670	19:40:30.728	19950		150.0
671	19:40:30.728	0		150.0
672	19:40:30.744	150		150.0
673	19:40:30.760	300		150.0
674	19:40:30.774	450		150.0
675	19:40:30.789	600		150.0
676	19:40:30.804	750		150.0
677	19:40:30.819	900		150.0
678	19:40:30.834	1050		150.0
679	19:40:30.849	1200		150.0
680	19:40:30.864	1350		150.0
681	19:40:30.893	1500		150.0
682	19:40:30.893	1650		150.0
683	19:40:30.893	1800		150.0
684	19:40:30.909	1950		150.0
685	19:40:30.924	2100		150.0
686	19:40:30.939	2250		150.0
687	19:40:30.967	2400		150.0
688	19:40:30.969	2550		150.0
689	19:40:30.984	2700		150.0
690	19:40:30.984	2850		150.0
691	19:40:30.999	3000		150.0
692	19:40:31.014	3150		150.0
693	19:40:31.029	3300		150.0
694	19:40:31.029	3450		150.0
695	19:40:31.029	3600		150.0
696	19:40:31.044	3750		150.0
697	19:40:31.060	3900		150.0
698	19:40:31.089	4050		150.0
699	19:40:31.104	4200		150.0
700	19:40:31.118	4350		150.0
701	19:40:31.119	4500		150.0
702	19:40:31.119	4650		150.0
703	19:40:31.133	4800		150.0
704	19:40:31.149	4950		150.0
705	19:40:31.164	5100		150.0
706	19:40:31.194	5250		150.0
707	19:40:31.209	5400		150.0
708	19:40:31.224	5550		150.0
709	19:40:31.224	5700		150.0
710	19:40:31.224	5850		150.0
711	19:40:31.224	6000		150.0
