scan_time分析报告 - baseus-主板固定60Hz发送3.txt
==================================================

基本统计信息:
  总数据包数: 1504
  有效scan_time数: 1504
  最大scan_time值: 19950
  最小scan_time值: 0
  scan_time范围: 19950

递增规律分析:
  理论递增值: 150
  实际平均递增值: 159.68
  递增值标准差: 407.54
  最小递增值: 0
  最大递增值: 15950

重置分析:
  检测到重置次数: 12
  重置点位置: [29, 163, 297, 431, 565, 699, 833, 967, 1101, 1235]...
  平均重置间隔: 115.7 包/次

一致性评估:
  一致性评分: 0.002 (1.0为完美一致)
  评估结果: 较差 - scan_time递增不稳定

详细数据:
序号	时间戳		scan_time	递增值
1490	20:14:43.632	18000		150.0
1491	20:14:43.649	18150		150.0
1492	20:14:43.664	18300		150.0
1493	20:14:43.679	18450		150.0
1494	20:14:43.709	18600		150.0
1495	20:14:43.724	18750		150.0
1496	20:14:43.738	18900		150.0
1497	20:14:43.754	19050		150.0
1498	20:14:43.769	19200		150.0
1499	20:14:43.784	19350		150.0
1500	20:14:43.799	19500		150.0
1501	20:14:43.814	19650		150.0
1502	20:14:43.829	19800		150.0
1503	20:14:43.844	19950		150.0
1504	20:14:43.859	0		50.0
